Time,Category,Message,
7/26/2026 7:28:14 PM,Order,Order='a0c0e45d2b4c446f9ce752f4df71df1f/Sim102' Name='PTT-BE-Target-2' New state='Cancelled' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.25 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Order,Order='e782d302bf5d4124a202ef2e4a2815f9/Sim102' Name='PTT-BE-Target-1' New state='Cancelled' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.75 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Position,Instrument='MES SEP26' Account='Sim102' Average price=0 Quantity=0 Market position=Flat Operation=Remove,
7/26/2026 7:28:14 PM,Order,Order='a0c0e45d2b4c446f9ce752f4df71df1f/Sim102' Name='PTT-BE-Target-2' New state='Cancel submitted' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.25 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Order,Order='a0c0e45d2b4c446f9ce752f4df71df1f/Sim102' Name='PTT-BE-Target-2' New state='Accepted' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.25 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Order,Order='e782d302bf5d4124a202ef2e4a2815f9/Sim102' Name='PTT-BE-Target-1' New state='Cancel submitted' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.75 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Order,Order='e782d302bf5d4124a202ef2e4a2815f9/Sim102' Name='PTT-BE-Target-1' New state='Accepted' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.75 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Execution,Execution='83302f9ef10b405583c990c932e0e175' Instrument='MES SEP26' Account='Sim102' Exchange=Default Price=7501.25 Quantity=6 Market position=Long Operation=Operation_Add Order='3fd582757abd404ea5aa87c8134f5945' Time='7/26/2026 7:28 PM',
7/26/2026 7:28:14 PM,Order,Order='3fd582757abd404ea5aa87c8134f5945/Sim102' Name='PTT-BE-Stop' New state='Filled' Instrument='MES SEP26' Action='Buy to cover' Limit price=0 Stop price=7501 Quantity=26 Type='Stop Market' Time in force=DAY Oco='PTT-BE-Sim1-8886' Filled=26 Fill price=7501.0576923076924 Error='No error' Native error='',
7/26/2026 7:28:14 PM,Position,Instrument='MES SEP26' Account='Sim102' Average price=7501.5 Quantity=6 Market position=Short Operation=Update,
7/26/2026 7:28:14 PM,Execution,Execution='329b7f2da3634020a302f42e81d18319' Instrument='MES SEP26' Account='Sim102' Exchange=Default Price=7501 Quantity=20 Market position=Long Operation=Operation_Add Order='3fd582757abd404ea5aa87c8134f5945' Time='7/26/2026 7:28 PM',
7/26/2026 7:28:14 PM,Order,Order='a0c0e45d2b4c446f9ce752f4df71df1f/Sim102' Name='PTT-BE-Target-2' New state='Change submitted' Instrument='MES SEP26' Action='Buy to cover' Limit price=7498.25 Stop price=0 Quantity=2 Type='Limit' Time in force=GTC Oco='PTT-BE-Sim1-8886' Filled=0 Fill price=0 Error='No error' Native error='',
